% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=Loudness LMode=Specific blockSize=512 stepSize=512
1.274429e+00,1.161030e+00,1.711509e+00,1.375840e+00,1.301238e+00,1.459918e+00,2.277458e+00,1.936988e+00,1.732276e+00,2.564445e+00,2.738034e+00,2.109496e+00,2.889112e+00,2.217316e+00,3.023646e+00,3.293966e+00,3.098824e+00,2.833491e+00,3.387936e+00,3.231879e+00,3.979070e+00,3.657544e+00,4.344401e+00,5.344399e+00
2.134168e+00,1.615741e+00,2.100117e+00,2.446894e+00,1.958534e+00,1.801979e+00,2.039960e+00,2.456573e+00,2.068171e+00,2.169179e+00,2.460263e+00,3.124568e+00,2.695268e+00,1.852523e+00,2.990090e+00,2.574794e+00,2.503557e+00,3.408981e+00,3.318200e+00,3.368747e+00,3.568397e+00,4.102957e+00,4.313551e+00,5.212977e+00
1.922278e+00,1.386776e+00,1.506372e+00,2.316488e+00,3.204786e+00,1.446666e+00,2.276337e+00,1.674220e+00,2.200399e+00,1.509812e+00,2.270260e+00,2.161063e+00,2.918766e+00,2.475684e+00,2.685545e+00,2.576618e+00,2.893562e+00,3.135862e+00,3.165414e+00,3.325028e+00,4.019836e+00,4.000297e+00,4.346055e+00,5.128478e+00
2.777469e+00,2.256430e+00,1.341381e+00,2.547250e+00,3.103208e+00,1.704832e+00,2.188092e+00,1.445404e+00,2.219464e+00,2.661957e+00,2.667549e+00,2.765816e+00,2.942578e+00,2.304679e+00,2.670987e+00,3.382885e+00,3.029626e+00,3.546376e+00,3.595766e+00,3.822064e+00,3.907816e+00,3.721153e+00,4.246269e+00,5.209233e+00
2.551096e+00,1.315170e+00,1.903201e+00,1.232147e+00,2.184384e+00,1.756400e+00,1.612377e+00,2.207561e+00,1.480174e+00,2.113261e+00,2.038634e+00,2.313356e+00,2.667010e+00,3.260226e+00,3.518530e+00,2.258298e+00,3.391116e+00,3.631078e+00,3.152381e+00,3.392926e+00,2.981321e+00,3.877121e+00,4.472009e+00,5.226806e+00
1.050026e+00,1.427387e+00,1.587102e+00,7.542295e-01,1.850450e+00,1.781480e+00,2.608319e+00,2.390494e+00,2.017796e+00,2.266614e+00,1.890945e+00,2.053451e+00,2.763828e+00,3.153706e+00,3.266769e+00,2.247462e+00,2.515958e+00,3.604181e+00,3.578320e+00,2.645020e+00,3.167711e+00,3.799689e+00,4.281611e+00,5.139269e+00
1.340799e+00,2.093829e+00,2.450297e+00,2.173401e+00,2.550628e+00,1.784143e+00,2.532188e+00,2.206649e+00,2.405107e+00,2.739114e+00,3.004958e+00,2.595095e+00,3.170140e+00,2.403361e+00,2.843655e+00,3.752359e+00,3.167554e+00,3.519827e+00,2.789457e+00,3.368428e+00,3.588699e+00,3.538786e+00,4.585651e+00,5.426275e+00
2.591723e+00,9.804641e-01,1.579137e+00,1.623365e+00,2.345252e+00,1.884353e+00,1.855664e+00,1.763279e+00,2.522937e+00,2.481043e+00,1.730499e+00,1.663244e+00,1.199967e+00,2.681548e+00,3.256553e+00,2.094047e+00,2.945561e+00,3.233724e+00,3.060634e+00,2.901888e+00,3.501706e+00,3.696607e+00,4.406189e+00,5.325922e+00
1.691934e+00,2.139642e+00,2.488559e+00,2.241984e+00,2.412985e+00,1.435510e+00,2.259073e+00,1.392505e+00,2.124868e+00,1.780588e+00,2.137700e+00,2.716448e+00,2.353628e+00,2.572004e+00,2.569317e+00,2.691264e+00,3.100232e+00,3.921402e+00,3.151822e+00,3.257865e+00,3.890097e+00,4.212138e+00,4.279470e+00,5.121455e+00
2.828429e+00,2.023933e+00,1.966802e+00,1.386770e+00,1.936171e+00,1.697604e+00,2.138329e+00,2.238875e+00,2.148970e+00,2.156871e+00,2.005049e+00,2.984375e+00,2.557925e+00,2.204963e+00,3.081316e+00,3.207603e+00,3.233716e+00,3.140963e+00,2.485679e+00,3.732722e+00,2.823628e+00,3.951479e+00,4.176123e+00,5.331706e+00
2.662825e+00,1.995963e+00,9.686466e-01,1.456983e+00,1.676150e+00,1.787713e+00,1.762311e+00,1.229847e+00,2.541945e+00,2.532001e+00,1.814468e+00,1.341241e+00,2.638792e+00,2.456691e+00,2.916809e+00,3.194437e+00,2.969565e+00,3.459857e+00,3.221904e+00,3.350373e+00,3.709600e+00,3.987841e+00,4.053394e+00,5.471903e+00
2.045630e+00,2.250961e+00,1.795228e+00,1.518625e+00,2.561131e+00,1.916119e+00,2.005661e+00,1.538994e+00,2.145683e+00,2.226538e+00,2.105034e+00,3.007612e+00,2.975710e+00,2.519095e+00,2.377205e+00,2.408968e+00,2.960757e+00,3.445229e+00,3.213390e+00,3.315294e+00,3.714932e+00,4.135897e+00,4.128252e+00,5.342348e+00
2.207922e+00,1.595171e+00,1.019705e+00,1.075795e+00,1.084306e+00,1.737338e+00,2.580486e+00,1.843594e+00,1.386408e+00,2.390315e+00,2.222691e+00,2.508343e+00,2.238574e+00,3.028172e+00,3.204379e+00,2.264722e+00,3.023060e+00,3.009411e+00,3.582874e+00,2.751723e+00,3.245067e+00,3.959671e+00,4.461967e+00,5.066478e+00
1.715099e+00,1.326527e+00,1.156526e+00,1.192563e+00,2.094450e+00,1.731408e+00,1.665965e+00,1.547755e+00,6.611094e-01,1.859866e+00,2.305601e+00,2.656710e+00,2.768882e+00,2.788604e+00,2.483163e+00,2.484069e+00,2.996875e+00,2.726978e+00,2.836912e+00,2.873114e+00,3.851722e+00,4.009271e+00,4.477470e+00,5.158316e+00
2.575850e+00,1.964114e+00,1.655601e+00,1.434509e+00,2.082729e+00,1.558237e+00,1.879822e+00,1.803606e+00,1.459067e+00,1.513336e+00,1.486224e+00,1.642668e+00,2.812360e+00,2.566899e+00,2.143485e+00,2.552164e+00,3.597841e+00,3.012363e+00,2.756946e+00,3.253215e+00,3.433127e+00,3.786695e+00,4.223801e+00,5.226462e+00
1.244780e+00,1.166413e+00,1.770425e+00,1.439412e+00,2.504515e+00,2.300998e+00,1.823069e+00,2.151965e+00,2.361972e+00,1.697916e+00,1.745833e+00,2.394409e+00,2.621771e+00,2.921685e+00,3.344047e+00,2.751724e+00,3.647773e+00,2.715617e+00,3.430322e+00,3.342923e+00,3.597884e+00,4.155374e+00,4.523231e+00,5.435932e+00
1.745257e+00,2.117675e+00,2.060722e+00,1.359886e+00,2.629704e+00,2.149502e+00,2.505643e+00,1.860035e+00,1.975262e+00,1.566693e+00,1.917508e+00,1.777410e+00,2.370214e+00,3.057391e+00,2.800622e+00,2.907202e+00,3.085502e+00,3.500094e+00,3.671392e+00,3.083867e+00,3.294401e+00,4.169552e+00,4.481014e+00,5.417604e+00
2.246436e+00,1.835399e+00,1.570417e+00,1.904407e+00,2.829322e+00,2.565130e+00,2.541227e+00,1.876215e+00,2.041145e+00,2.565608e+00,2.754434e+00,2.671167e+00,2.880763e+00,2.906748e+00,3.068118e+00,2.620519e+00,2.802375e+00,3.045060e+00,3.114587e+00,3.356793e+00,3.730067e+00,3.924596e+00,4.137252e+00,5.407936e+00
2.641423e+00,2.159451e+00,1.997507e+00,1.464709e+00,2.018675e+00,1.936120e+00,1.516988e+00,2.229096e+00,1.328987e+00,1.197004e+00,1.451121e+00,1.724017e+00,2.419205e+00,2.698105e+00,2.960731e+00,2.691711e+00,3.049508e+00,3.009717e+00,3.248422e+00,3.338323e+00,3.484144e+00,3.743001e+00,4.709150e+00,5.343197e+00
2.269847e+00,2.527271e+00,1.978964e+00,1.385853e+00,2.125400e+00,2.232067e+00,2.384719e+00,2.323562e+00,1.623129e+00,1.947488e+00,1.360987e+00,2.604394e+00,1.996369e+00,2.273006e+00,2.715659e+00,2.619667e+00,2.677683e+00,2.434885e+00,3.599193e+00,3.357581e+00,3.902018e+00,3.664667e+00,4.541172e+00,5.360583e+00
1.128450e+00,8.582183e-01,9.228755e-01,1.423710e+00,1.908264e+00,1.694366e+00,2.508854e+00,1.890485e+00,1.827435e+00,1.735042e+00,2.045081e+00,2.558024e+00,2.081190e+00,2.737709e+00,3.191412e+00,2.704867e+00,3.018228e+00,3.456179e+00,3.066445e+00,3.303892e+00,3.858952e+00,4.305806e+00,4.507091e+00,5.416772e+00
2.465676e+00,1.742560e+00,1.223597e+00,1.527664e+00,1.916536e+00,2.279906e+00,2.361113e+00,2.414061e+00,1.744919e+00,2.241707e+00,2.269806e+00,2.859030e+00,2.302567e+00,2.108189e+00,2.701041e+00,3.273211e+00,2.603239e+00,3.258782e+00,3.118660e+00,3.647984e+00,3.673644e+00,3.984602e+00,4.433207e+00,5.500598e+00
1.363384e+00,1.260421e+00,2.288662e+00,2.334804e+00,2.220084e+00,1.303090e+00,2.004870e+00,2.490503e+00,2.036004e+00,1.757017e+00,1.938227e+00,2.165216e+00,1.985311e+00,1.912986e+00,2.820053e+00,3.089017e+00,2.370559e+00,2.836250e+00,3.315029e+00,3.358334e+00,2.962949e+00,3.032967e+00,4.207551e+00,5.367311e+00
1.540729e+00,1.649986e+00,2.302850e+00,2.046965e+00,1.943108e+00,1.970080e+00,2.070406e+00,2.125652e+00,1.998832e+00,1.601716e+00,1.903470e+00,2.145737e+00,2.574725e+00,2.618661e+00,3.233438e+00,3.296919e+00,3.531871e+00,2.789929e+00,3.275678e+00,3.195911e+00,3.799334e+00,3.933367e+00,4.347312e+00,5.578564e+00
1.137425e+00,2.160487e+00,2.167840e+00,1.733915e+00,2.345931e+00,1.500043e+00,2.522777e+00,2.115507e+00,2.002137e+00,2.246482e+00,2.246395e+00,2.379590e+00,2.294201e+00,2.657910e+00,2.462265e+00,2.391888e+00,2.794224e+00,2.884365e+00,2.762952e+00,3.837000e+00,3.927338e+00,3.919622e+00,4.888931e+00,5.447478e+00
2.549479e+00,2.078688e+00,1.161438e+00,1.369358e+00,1.809002e+00,1.944858e+00,2.310640e+00,2.263438e+00,1.644327e+00,2.445030e+00,2.788305e+00,2.329962e+00,2.325278e+00,3.051637e+00,2.333818e+00,2.888183e+00,2.993084e+00,3.533659e+00,3.472049e+00,3.365601e+00,3.539330e+00,3.965409e+00,4.349898e+00,5.626263e+00
1.663242e+00,1.418547e+00,1.655833e+00,1.204163e+00,2.133908e+00,1.972475e+00,2.396325e+00,2.114342e+00,1.811316e+00,2.264638e+00,2.404099e+00,2.471832e+00,2.481850e+00,2.787264e+00,2.670301e+00,2.993265e+00,2.528421e+00,3.200825e+00,3.244564e+00,3.469415e+00,3.457038e+00,3.597049e+00,3.668005e+00,5.354491e+00
2.644843e+00,2.441640e+00,2.022249e+00,2.147262e+00,2.619085e+00,1.951978e+00,1.831445e+00,2.141541e+00,2.025119e+00,2.073425e+00,2.648105e+00,2.175586e+00,3.107626e+00,2.690066e+00,2.701427e+00,2.556164e+00,3.390389e+00,3.265319e+00,3.229342e+00,3.230300e+00,3.772330e+00,3.636748e+00,4.449169e+00,5.135662e+00
2.226873e+00,1.924067e+00,1.474092e+00,1.946788e+00,2.243112e+00,2.430030e+00,2.575907e+00,2.464088e+00,1.448301e+00,2.852952e+00,2.465013e+00,3.050130e+00,2.402972e+00,3.268892e+00,2.732520e+00,3.054971e+00,3.575925e+00,3.337193e+00,3.694379e+00,3.826583e+00,4.278984e+00,3.749798e+00,4.299563e+00,5.293203e+00
2.052867e+00,1.197923e+00,1.376816e+00,6.905242e-01,2.108890e+00,1.970874e+00,1.848825e+00,1.997424e+00,2.281217e+00,1.967920e+00,2.441678e+00,2.615382e+00,2.316172e+00,2.812406e+00,3.016891e+00,3.083595e+00,3.157043e+00,3.303777e+00,2.978751e+00,2.668688e+00,3.428166e+00,3.550882e+00,4.077049e+00,5.247392e+00
1.539730e+00,1.330563e+00,1.515152e+00,1.956846e+00,2.773949e+00,1.496109e+00,1.852445e+00,1.737593e+00,1.370668e+00,1.744040e+00,1.840610e+00,1.520608e+00,2.973865e+00,2.313689e+00,3.172911e+00,3.128118e+00,3.690017e+00,2.967667e+00,3.201857e+00,3.597210e+00,3.704418e+00,3.780111e+00,4.499129e+00,5.416440e+00
2.623169e+00,1.984573e+00,2.374439e+00,2.907275e+00,2.321528e+00,1.331488e+00,2.196378e+00,1.851310e+00,1.819944e+00,2.391227e+00,2.090853e+00,2.124844e+00,2.022719e+00,2.573999e+00,2.905986e+00,2.593913e+00,2.987947e+00,3.292357e+00,3.401150e+00,3.321438e+00,3.672600e+00,3.781771e+00,3.889030e+00,5.431629e+00
2.141862e+00,1.423241e+00,1.396467e+00,1.178792e+00,2.261194e+00,1.890797e+00,1.289082e+00,2.501643e+00,2.088776e+00,2.355218e+00,2.267827e+00,1.855862e+00,2.038287e+00,1.803259e+00,2.825759e+00,3.036586e+00,2.550409e+00,3.852621e+00,3.710808e+00,3.592247e+00,3.819371e+00,4.220299e+00,4.206160e+00,5.713895e+00
1.368556e+00,8.864911e-01,1.120026e+00,1.241416e+00,2.190752e+00,2.056620e+00,2.345191e+00,2.147823e+00,1.898030e+00,1.070324e+00,2.522772e+00,2.187433e+00,2.104860e+00,2.826339e+00,2.537579e+00,2.685511e+00,2.898364e+00,3.380908e+00,3.135862e+00,2.950338e+00,3.808820e+00,3.688652e+00,4.586830e+00,5.314930e+00
2.356007e+00,2.320361e+00,1.195447e+00,1.129699e+00,2.632663e+00,2.248203e+00,1.786206e+00,1.688724e+00,1.702480e+00,1.554757e+00,1.817307e+00,2.584610e+00,2.922714e+00,2.713256e+00,3.230097e+00,2.039956e+00,3.068086e+00,3.329621e+00,2.985522e+00,3.454909e+00,3.264845e+00,3.965337e+00,4.662839e+00,5.447446e+00
2.547999e+00,1.023843e+00,1.991293e+00,1.502892e+00,1.879317e+00,1.631440e+00,1.138771e+00,1.888018e+00,2.259342e+00,2.604108e+00,3.261765e+00,3.011016e+00,2.845522e+00,2.469546e+00,1.978829e+00,2.867073e+00,3.441234e+00,2.487385e+00,2.773680e+00,3.105035e+00,4.331369e+00,3.900799e+00,4.462977e+00,5.094627e+00
1.321301e+00,1.744432e+00,1.875217e+00,1.433275e+00,1.706226e+00,1.880195e+00,1.825296e+00,2.055074e+00,2.202890e+00,1.654336e+00,2.091482e+00,2.553802e+00,2.476842e+00,2.214947e+00,2.928394e+00,2.334391e+00,3.327939e+00,3.155163e+00,3.555829e+00,3.410505e+00,3.516762e+00,4.056161e+00,4.586680e+00,4.884019e+00
1.564396e+00,2.059642e+00,2.290278e+00,1.534145e+00,1.778023e+00,1.409399e+00,2.397731e+00,2.494565e+00,2.094356e+00,2.604794e+00,2.622090e+00,2.064766e+00,1.901240e+00,2.584786e+00,2.936657e+00,2.519728e+00,3.059341e+00,3.069908e+00,3.535228e+00,3.537510e+00,3.333157e+00,3.582887e+00,4.841956e+00,5.409200e+00
1.860816e+00,1.723522e+00,1.189174e+00,1.361366e+00,1.473150e+00,1.617144e+00,1.807297e+00,2.212565e+00,2.140026e+00,2.792061e+00,2.352693e+00,2.296313e+00,2.248603e+00,2.118112e+00,2.504418e+00,2.752482e+00,3.282699e+00,3.243716e+00,3.718725e+00,3.507207e+00,3.820861e+00,4.173742e+00,4.441793e+00,5.247131e+00
1.696438e+00,1.852237e+00,2.212862e+00,1.655152e+00,2.370945e+00,1.962710e+00,2.481432e+00,1.770099e+00,1.982678e+00,1.798083e+00,2.227433e+00,1.991961e+00,2.431700e+00,2.324054e+00,2.860625e+00,2.758608e+00,3.491203e+00,2.909592e+00,3.139482e+00,3.482614e+00,4.112171e+00,3.661819e+00,4.304092e+00,5.349670e+00
1.820403e+00,2.276397e+00,2.627551e+00,2.064949e+00,1.946602e+00,1.828592e+00,1.471025e+00,1.520524e+00,1.632649e+00,2.268711e+00,1.818556e+00,2.003958e+00,2.860613e+00,2.998049e+00,2.866645e+00,2.845373e+00,3.353374e+00,3.490602e+00,3.540372e+00,3.305234e+00,3.226365e+00,3.133684e+00,4.445339e+00,5.324085e+00
2.640187e+00,1.879804e+00,1.834069e+00,1.783467e+00,1.771698e+00,1.781759e+00,1.458783e+00,1.219670e+00,2.590281e+00,2.163036e+00,1.577096e+00,1.857468e+00,3.329278e+00,2.682413e+00,3.157579e+00,2.590645e+00,2.682369e+00,3.423072e+00,2.738460e+00,3.455114e+00,3.867022e+00,3.474151e+00,4.163603e+00,5.569681e+00
1.875965e+00,1.634716e+00,1.282312e+00,2.070368e+00,2.053934e+00,1.884350e+00,2.128584e+00,2.566941e+00,1.982502e+00,1.902716e+00,1.476119e+00,2.432035e+00,2.627408e+00,2.277077e+00,2.583897e+00,2.643522e+00,2.414014e+00,3.103295e+00,3.001147e+00,3.503616e+00,3.578478e+00,4.235208e+00,4.367844e+00,5.193477e+00
1.656000e+00,1.970793e+00,8.724851e-01,1.527051e+00,2.737908e+00,1.309355e+00,1.221045e+00,2.189846e+00,1.681343e+00,1.781498e+00,2.272170e+00,2.105110e+00,2.723437e+00,2.818032e+00,2.595611e+00,2.693824e+00,3.102221e+00,2.823488e+00,3.595083e+00,3.316032e+00,3.324288e+00,3.989204e+00,4.192056e+00,5.580473e+00
2.621068e+00,6.462872e-01,1.692319e+00,1.912283e+00,2.525385e+00,2.081414e+00,2.357753e+00,2.383411e+00,2.209263e+00,2.284313e+00,2.637167e+00,2.570275e+00,2.824731e+00,2.299979e+00,2.672867e+00,2.828639e+00,3.346735e+00,2.730316e+00,3.300160e+00,3.119137e+00,3.783760e+00,4.251289e+00,4.469071e+00,5.410933e+00
3.546219e+00,1.948420e+00,7.425700e-01,1.650376e+00,2.366507e+00,1.564693e+00,1.687128e+00,2.077195e+00,2.309165e+00,1.974558e+00,2.206875e+00,1.369047e+00,2.170373e+00,2.490162e+00,3.638627e+00,3.019801e+00,2.887104e+00,3.413734e+00,3.369277e+00,3.383189e+00,3.309735e+00,4.166218e+00,4.794379e+00,5.164962e+00
1.639372e+00,1.492091e+00,2.007953e+00,2.057936e+00,1.831729e+00,2.048802e+00,2.526336e+00,2.511673e+00,1.516775e+00,1.841752e+00,1.400684e+00,2.099139e+00,2.057572e+00,2.783912e+00,2.894199e+00,2.823503e+00,2.770609e+00,3.269544e+00,3.385016e+00,3.485513e+00,3.316300e+00,3.582998e+00,4.605118e+00,5.319996e+00
1.588482e+00,1.764151e+00,1.604075e+00,1.275889e+00,1.328176e+00,9.994992e-01,2.204656e+00,1.697479e+00,1.595162e+00,1.660994e+00,2.679906e+00,2.453277e+00,3.309568e+00,2.726082e+00,2.859589e+00,2.690957e+00,2.843479e+00,3.274924e+00,3.601064e+00,3.393922e+00,3.713471e+00,4.160248e+00,4.598164e+00,5.378767e+00
1.803682e+00,2.139359e+00,1.925921e+00,1.828417e+00,2.445546e+00,6.937523e-01,2.120388e+00,2.174288e+00,1.733876e+00,1.789896e+00,2.474333e+00,2.444799e+00,3.124006e+00,2.062670e+00,2.321753e+00,2.541855e+00,2.962121e+00,2.809567e+00,2.993814e+00,3.588276e+00,3.647751e+00,3.929942e+00,4.512067e+00,5.439718e+00
2.559986e+00,2.226382e+00,2.539765e+00,1.909457e+00,1.313930e+00,1.170033e+00,2.156949e+00,2.579403e+00,2.465370e+00,1.604853e+00,2.133438e+00,2.246255e+00,3.102996e+00,2.417911e+00,2.973081e+00,2.802886e+00,2.670604e+00,3.499335e+00,3.206828e+00,3.199440e+00,3.795044e+00,4.144960e+00,4.612682e+00,5.171519e+00
1.859759e+00,1.821055e+00,1.817181e+00,1.784816e+00,2.055790e+00,1.584141e+00,2.190286e+00,2.317284e+00,2.097829e+00,2.402597e+00,2.243536e+00,1.250087e+00,2.771064e+00,2.441638e+00,2.408086e+00,3.268384e+00,3.191644e+00,3.685175e+00,3.655554e+00,3.493748e+00,3.818436e+00,3.472574e+00,4.612681e+00,5.453135e+00
2.658117e+00,1.787601e+00,1.897972e+00,8.491128e-01,1.785097e+00,1.668863e+00,1.805243e+00,2.338518e+00,1.882121e+00,2.777146e+00,1.849738e+00,2.324113e+00,2.850462e+00,2.541343e+00,2.457955e+00,2.617646e+00,2.437563e+00,2.864762e+00,3.011747e+00,3.106798e+00,3.400026e+00,3.930708e+00,4.549800e+00,5.190123e+00
1.841377e+00,1.252456e+00,1.441888e+00,1.852159e+00,2.728670e+00,1.984819e+00,1.673356e+00,1.964456e+00,2.598485e+00,2.416747e+00,3.042853e+00,2.669775e+00,2.712600e+00,2.369155e+00,2.335422e+00,2.203947e+00,2.344188e+00,3.136891e+00,3.530285e+00,3.164180e+00,3.541308e+00,3.668283e+00,4.389842e+00,5.787858e+00
2.560438e+00,1.733854e+00,1.515939e+00,1.901032e+00,2.241653e+00,2.110226e+00,2.083670e+00,2.017935e+00,1.655381e+00,1.539644e+00,1.783210e+00,3.102771e+00,2.410955e+00,2.711575e+00,1.787261e+00,2.421011e+00,2.628857e+00,3.487853e+00,3.413930e+00,3.333700e+00,3.613564e+00,3.872354e+00,4.300307e+00,5.298857e+00
1.946870e+00,1.990906e+00,1.903847e+00,1.631138e+00,2.219750e+00,1.776155e+00,2.262824e+00,1.926017e+00,2.342372e+00,1.833998e+00,1.583069e+00,2.831163e+00,1.839906e+00,2.231932e+00,2.786461e+00,2.488762e+00,3.230548e+00,3.661612e+00,3.704454e+00,3.269919e+00,3.438506e+00,3.764887e+00,4.206497e+00,5.654513e+00
2.355974e+00,1.848247e+00,1.519550e+00,2.007103e+00,2.797504e+00,1.082998e+00,1.270129e+00,1.670725e+00,2.202953e+00,2.196099e+00,2.123895e+00,2.038697e+00,2.101087e+00,2.478053e+00,3.283767e+00,2.491972e+00,3.412514e+00,3.558115e+00,3.382653e+00,3.489580e+00,3.450059e+00,4.102898e+00,4.198649e+00,5.517168e+00
2.206059e+00,1.283451e+00,1.681747e+00,2.056384e+00,2.046831e+00,1.715335e+00,1.939185e+00,2.617192e+00,1.295999e+00,2.383089e+00,2.574546e+00,2.419118e+00,2.754592e+00,2.272571e+00,2.509159e+00,2.475796e+00,3.222296e+00,2.905104e+00,2.840301e+00,3.501941e+00,3.407457e+00,3.678555e+00,4.556099e+00,5.243207e+00
1.716242e+00,2.049714e+00,1.672451e+00,1.984003e+00,2.526499e+00,2.501387e+00,2.437967e+00,2.654047e+00,2.434607e+00,1.722243e+00,1.701525e+00,2.610613e+00,2.876227e+00,2.154543e+00,2.678367e+00,2.683835e+00,2.252663e+00,2.553148e+00,3.802582e+00,3.496083e+00,3.755072e+00,4.226386e+00,4.357403e+00,5.705395e+00
2.358991e+00,2.294627e+00,2.707432e+00,1.957178e+00,1.728436e+00,1.544173e+00,1.955329e+00,1.671699e+00,2.045272e+00,2.082633e+00,1.987605e+00,2.281378e+00,2.099549e+00,2.930613e+00,2.755561e+00,3.308700e+00,2.775733e+00,3.284551e+00,3.777273e+00,2.905567e+00,3.360495e+00,3.792789e+00,4.277355e+00,5.370042e+00
1.176585e+00,1.725875e+00,2.530228e+00,2.377807e+00,1.456631e+00,6.855897e-01,2.372556e+00,2.023321e+00,2.417911e+00,1.681801e+00,1.450137e+00,2.173289e+00,2.313482e+00,2.764035e+00,2.377944e+00,2.777180e+00,3.326937e+00,3.122717e+00,3.137061e+00,3.372208e+00,3.340758e+00,3.981603e+00,4.246510e+00,5.271548e+00
1.686887e+00,1.498219e+00,2.080691e+00,1.996134e+00,1.924406e+00,1.437976e+00,1.329496e+00,1.950361e+00,1.967542e+00,1.939533e+00,1.817087e+00,1.748330e+00,3.131531e+00,2.677700e+00,2.704193e+00,2.786705e+00,3.102196e+00,2.778531e+00,3.493788e+00,3.893550e+00,3.353655e+00,3.734741e+00,4.268073e+00,5.136604e+00
1.958112e+00,1.892333e+00,1.952592e+00,1.990622e+00,2.111052e+00,1.892153e+00,2.793301e+00,2.258123e+00,2.525023e+00,1.204519e+00,2.110780e+00,2.656040e+00,2.882950e+00,2.289243e+00,3.223637e+00,2.329491e+00,2.841700e+00,3.127327e+00,3.480168e+00,3.388165e+00,3.932943e+00,4.049446e+00,4.501693e+00,5.398417e+00
